rep,n,bin,method,bias,variance,rmse,binlabel
26,25,2,Samp,0.025577745619686648,0.008261964012165099,0.09442555312599708,10000-100000
26,25,3,Samp,0.032970100244478884,0.0047471531759583465,0.0763818086070848,100000-1000000
27,5,0,Samp,0.13405691545714285,0.0728710950324986,0.30140064965819524,0-1000
27,5,1,Samp,0.17786232574006997,0.07103507392994544,0.3204217234327476,1000-10000
27,5,2,Samp,0.20258087422891305,0.06142391383585835,0.3200983043366663,10000-100000
27,5,3,Samp,0.23362652861863617,0.06627144828198563,0.34763889764579,100000-1000000
27,10,0,Samp,0.0591085492360432,0.028708548160544082,0.17945018460100237,0-1000
27,10,1,Samp,0.07598035415129326,0.031989664213047116,0.19432621652778367,1000-10000
27,10,2,Samp,0.10036956960533347,0.03325435544367553,0.20815476440964645,10000-100000
27,10,3,Samp,0.10836845861633176,0.022396306344801286,0.18477020638533936,100000-1000000
27,25,0,Samp,0.014436076796827917,0.009001861237926376,0.09597010759194911,0-1000
27,25,1,Samp,0.003956793669881154,0.009958465214796122,0.09987052333367505,1000-10000
27,25,2,Samp,0.02891769767852906,0.009275683738876684,0.1005580279137548,10000-100000
27,25,3,Samp,0.031008217073716628,0.004602719229568967,0.07459375815481949,100000-1000000
28,5,0,Samp,0.1615342040691741,0.06640722752717831,0.30413899225755303,0-1000
28,5,1,Samp,0.15991402955192402,0.06531172886391708,0.3014701074923527,1000-10000
28,5,2,Samp,0.22537020187167042,0.0748516419626404,0.35446208521408584,10000-100000
28,5,3,Samp,0.23983470553858985,0.07163305112521091,0.35937965594339505,100000-1000000
28,10,0,Samp,0.058521566059399406,0.030779358420547232,0.18494359170999108,0-1000
28,10,1,Samp,0.08166531127397322,0.02793071137092505,0.1860105761412506,1000-10000
28,10,2,Samp,0.09228069161510509,0.025151074766259676,0.18348515147341432,10000-100000
28,10,3,Samp,0.09162390455835343,0.01872554398758515,0.16468297991627248,100000-1000000
28,25,0,Samp,0.008958805396143204,0.010479766325043289,0.10276198966139792,0-1000
28,25,1,Samp,0.017358016880125286,0.009608883986502796,0.09954991078104244,1000-10000
28,25,2,Samp,0.02119998018891148,0.007205437524494608,0.08749215213094742,10000-100000
28,25,3,Samp,0.029284768771090635,0.004223099744410348,0.07127901112099265,100000-1000000
29,5,0,Samp,0.15099216301764834,0.06422103404802593,0.2949909614560657,0-1000
29,5,1,Samp,0.1935570226462689,0.07501715616258386,0.3353825832959608,1000-10000
29,5,2,Samp,0.20509846257854858,0.05622436193004085,0.31351194759071804,10000-100000
29,5,3,Samp,0.23470960559966064,0.06857891553829225,0.3516639226577564,100000-1000000
29,10,0,Samp,0.05135499544242741,0.032794276117744006,0.18823286555390836,0-1000
29,10,1,Samp,0.049427475344995454,0.02859997884813835,0.17619039181271628,1000-10000
29,10,2,Samp,0.0882897865702399,0.0227160544224279,0.17467438517151396,10000-100000
29,10,3,Samp,0.09814111325078059,0.01595757441169798,0.1599664106048533,100000-1000000
29,25,0,Samp,0.015599786438847128,0.009262690147502603,0.09749894094009556,0-1000
29,25,1,Samp,0.01781197228990697,0.009536555643716959,0.09926641929964722,1000-10000
29,25,2,Samp,0.029826781268565857,0.005618510967167621,0.08067309246589281,10000-100000
29,25,3,Samp,0.032946363582463195,0.0037017618399511894,0.06918977318404106,100000-1000000
30,5,0,Samp,0.151672535405225,0.06901262195693622,0.3033433367542222,0-1000
30,5,1,Samp,0.18075764570865352,0.08092066506699258,0.33703707741007916,1000-10000
30,5,2,Samp,0.23442877133703421,0.07941187271534478,0.3665633936250813,10000-100000
30,5,3,Samp,0.24915541794309332,0.06657467442361009,0.35868244550578104,100000-1000000
30,10,0,Samp,0.06025414160675044,0.030996450727464264,0.18608334774565563,0-1000
30,10,1,Samp,0.07810768947525795,0.025546599798717935,0.1778971920910537,1000-10000
30,10,2,Samp,0.08422445733305964,0.02619575844986388,0.18245415222162598,10000-100000
30,10,3,Samp,0.09646590312571235,0.018703471379426954,0.1673593195650791,100000-1000000
30,25,0,Samp,-0.00151377860785098,0.008601142925935319,0.09275470042865162,0-1000
30,25,1,Samp,0.012361028814259187,0.008236738624071763,0.091594397522003,1000-10000
30,25,2,Samp,0.02308835912035883,0.006131059330139056,0.08163413291638316,10000-100000
30,25,3,Samp,0.027517919482479735,0.0040756199898760925,0.06951874482842976,100000-1000000
31,5,0,Samp,0.13141177411605062,0.06417899405678544,0.2853910447668485,0-1000
31,5,1,Samp,0.17853902446874698,0.0732744023724606,0.3242693103435976,1000-10000
31,5,2,Samp,0.20220798099605866,0.06697347717248439,0.3284228139928571,10000-100000
31,5,3,Samp,0.23495485874741293,0.06950434782208512,0.3531403877654068,100000-1000000
31,10,0,Samp,0.05828253622878579,0.029631781593238548,0.1817378211118926,0-1000
31,10,1,Samp,0.06537086328362532,0.02863893546283198,0.18141743364207974,1000-10000
31,10,2,Samp,0.09164207954569074,0.021169292483781414,0.17195221204520786,10000-100000
31,10,3,Samp,0.11065636140567468,0.02700144479484002,0.19810672657530665,100000-1000000
31,25,0,Samp,0.029594454231411892,0.008088064100984066,0.09467785286031363,0-1000
31,25,1,Samp,0.019144232618205078,0.00826975357862731,0.09293145442296304,1000-10000
31,25,2,Samp,0.035889723075909465,0.008048772809727506,0.09662735136695497,10000-100000
31,25,3,Samp,0.037221665059884224,0.004606650169935461,0.07740867212248036,100000-1000000
32,5,0,Samp,0.14118618432220498,0.08295232870790141,0.3207582693421403,0-1000
32,5,1,Samp,0.16737683586690527,0.07762509332675213,0.3250232276493006,1000-10000
32,5,2,Samp,0.18721239577416163,0.06591159546960902,0.3177421542715262,10000-100000
32,5,3,Samp,0.22922003919687942,0.06576011071230993,0.3439504863810035,100000-1000000
32,10,0,Samp,0.062248515579481564,0.023160973501089095,0.1644258227680131,0-1000
32,10,1,Samp,0.0726143154608088,0.024142930957776823,0.17151026140618725,1000-10000
32,10,2,Samp,0.09026444988298113,0.020774768764202315,0.17006598624322128,10000-100000
32,10,3,Samp,0.11908322566772823,0.025233858975203565,0.19853129126320276,100000-1000000
32,25,0,Samp,0.013891832709444269,0.006917713377927119,0.08432494526505371,0-1000
32,25,1,Samp,0.024504656847215874,0.007460344902815494,0.08978208679917891,1000-10000
32,25,2,Samp,0.03328038071125152,0.006906336356073232,0.08952050098362427,10000-100000
32,25,3,Samp,0.03429384566190082,0.004219122530623776,0.07345195968050172,100000-1000000
33,5,0,Samp,0.14142207737504478,0.07208447321187482,0.30345457185705405,0-1000
33,5,1,Samp,0.14960147488681189,0.0618232514910092,0.2901790012721779,1000-10000
33,5,2,Samp,0.22611975283905772,0.06832106796558535,0.3456171445249525,10000-100000
33,5,3,Samp,0.2507215520988431,0.07451651022515937,0.37064512260653354,100000-1000000
33,10,0,Samp,0.05149443805104308,0.018669526039532352,0.14601781805562314,0-1000
33,10,1,Samp,0.07281295142108127,0.03691985227473679,0.2054788995721593,1000-10000
33,10,2,Samp,0.09764081323272507,0.027652785546655644,0.19283805110870506,10000-100000
33,10,3,Samp,0.08832867415297593,0.018236246556942087,0.16136356848608885,100000-1000000
33,25,0,Samp,0.02151624105291447,0.009305338312677726,0.09883464444072658,0-1000
33,25,1,Samp,0.020532389737889196,0.011560236973318483,0.10946148181742772,1000-10000
33,25,2,Samp,0.02611056179065728,0.005250985862018283,0.07702432926707,10000-100000
33,25,3,Samp,0.03373463157269349,0.004682944556435308,0.07629528113704462,100000-1000000
34,5,0,Samp,0.1771469065739427,0.07108027664100226,0.3200957718398033,0-1000
34,5,1,Samp,0.21749416129721313,0.08551633378406395,0.36444484353937856,1000-10000
34,5,2,Samp,0.24561121972757222,0.07218100289325008,0.3640135631392268,10000-100000
34,5,3,Samp,0.2462475032939259,0.0706641981112076,0.3623562211273592,100000-1000000
34,10,0,Samp,0.04979663482596648,0.024281825243487723,0.16358951703418645,0-1000
34,10,1,Samp,0.06923150558829295,0.03187153284811318,0.19147985328523473,1000-10000
34,10,2,Samp,0.0687902950179333,0.02093824256345445,0.16021968434655195,10000-100000
34,10,3,Samp,0.10478897028900853,0.023524557329702604,0.18575598408647115,100000-1000000
34,25,0,Samp,0.00929335747889821,0.008784814237419523,0.09418694564880059,0-1000
34,25,1,Samp,0.014662948144333136,0.008291284039703094,0.09222952937094765,1000-10000
34,25,2,Samp,0.02878370816633068,0.006582397601495404,0.08608658116861126,10000-100000
34,25,3,Samp,0.031262521333413514,0.0050449096476326135,0.07760318864424805,100000-1000000
35,5,0,Samp,0.12994894140235222,0.05436690359659014,0.2669337576406965,0-1000
35,5,1,Samp,0.1715566886883571,0.05795707937912289,0.29561592787405205,1000-10000
35,5,2,Samp,0.22926895378622345,0.06512072226909205,0.3430524383229501,10000-100000
35,5,3,Samp,0.21952302956273986,0.05641614848769807,0.32342929520391567,100000-1000000
35,10,0,Samp,0.0442736742860056,0.02874998010865337,0.17524308358231055,0-1000
35,10,1,Samp,0.060913664104054376,0.027609430283486197,0.17697430536116748,1000-10000
35,10,2,Samp,0.0867272356490839,0.023351836785894545,0.17570842378561785,10000-100000
35,10,3,Samp,0.09105477865765028,0.01883741483489126,0.16470697481067686,100000-1000000
35,25,0,Samp,0.01936342123448097,0.011152908203339643,0.10736782704909135,0-1000
35,25,1,Samp,0.025368479447654607,0.010043744162326607,0.10337941725417435,1000-10000
35,25,2,Samp,0.02621953838865262,0.005518432305324634,0.07877751264566978,10000-100000
35,25,3,Samp,0.026578830081692456,0.0033571813272513986,0.06374649430174868,100000-1000000
36,5,0,Samp,0.15388094486093132,0.07469278806530108,0.3136433217152791,0-1000
36,5,1,Samp,0.17925146591714727,0.09255503741963328,0.35310922595293304,1000-10000
36,5,2,Samp,0.20806589409768791,0.06785667215733646,0.3333887947187289,10000-100000
36,5,3,Samp,0.2474502391502263,0.06141689399449524,0.35021209980524576,100000-1000000
36,10,0,Samp,0.04749652242431413,0.023605274611871462,0.16081416061489995,0-1000
36,10,1,Samp,0.072184391352928,0.02144984344587394,0.16328021864532952,1000-10000
36,10,2,Samp,0.09502028036941045,0.026563508008556475,0.18865938007434946,10000-100000
36,10,3,Samp,0.10418561000002889,0.023019692499231317,0.18404981344817886,100000-1000000
36,25,0,Samp,0.013521796220210845,0.00799427933258971,0.09042742009816833,0-1000
36,25,1,Samp,0.024704626655951533,0.0073365877267363875,0.08914542223213898,1000-10000
36,25,2,Samp,0.026271296129624967,0.006768038017454493,0.08636098087553742,10000-100000
36,25,3,Samp,0.03841003904834098,0.004761964441283495,0.078976550576602,100000-1000000
37,5,0,Samp,0.16687222045686737,0.06792912035063002,0.3094761029721606,0-1000
37,5,1,Samp,0.16989293784283857,0.07137883487586542,0.3166108734783694,1000-10000
37,5,2,Samp,0.2425798535415295,0.08115843653820229,0.37417031133219564,10000-100000
37,5,3,Samp,0.2508472452890522,0.07708197978100746,0.37417418437154826,100000-1000000
37,10,0,Samp,0.07823556104260833,0.025972872478872745,0.17914707781743033,0-1000
37,10,1,Samp,0.07568751073606812,0.029644903628503548,0.18807844881837466,1000-10000
37,10,2,Samp,0.10286876788865651,0.02901295353700487,0.1989847656076594,10000-100000
37,10,3,Samp,0.10552852729214979,0.026377292666999168,0.19368418298727744,100000-1000000
37,25,0,Samp,0.017025607976623457,0.008894138567640453,0.09583324002982534,0-1000
37,25,1,Samp,0.021728623755457924,0.010224292210059509,0.1034235239216193,1000-10000
37,25,2,Samp,0.02207408675576581,0.0040157535811816015,0.06710453700967377,10000-100000
37,25,3,Samp,0.03767481742863229,0.007362966885469976,0.09371423986647254,100000-1000000
38,5,0,Samp,0.20359598947690025,0.0846610635765467,0.35512306389141324,0-1000
38,5,1,Samp,0.206660610979413,0.07546573339994535,0.3437649509917054,1000-10000
38,5,2,Samp,0.23467656190633165,0.07717618649307625,0.36366093438978647,10000-100000
38,5,3,Samp,0.26910007583606343,0.08691305326066606,0.3991589959848596,100000-1000000
38,10,0,Samp,0.03371899741863677,0.021616592306839887,0.15084284236833354,0-1000
38,10,1,Samp,0.07030385339678653,0.03461932075889513,0.1989018666612558,1000-10000
38,10,2,Samp,0.08868983403702355,0.02215578957359786,0.17326764335880096,10000-100000
38,10,3,Samp,0.10493193493102064,0.02380540507461527,0.18659077159115672,100000-1000000
38,25,0,Samp,0.02152510725432621,0.008242848958792256,0.09330690864615815,0-1000
38,25,1,Samp,0.027995500995800705,0.01008914207746406,0.1042731516425486,1000-10000
38,25,2,Samp,0.02789397832460619,0.006147702676594649,0.08322125151286928,10000-100000
38,25,3,Samp,0.03794936668484792,0.004604635719888533,0.07774824854406417,100000-1000000
39,5,0,Samp,0.17178011826205697,0.06782684081744252,0.31198597700468655,0-1000
39,5,1,Samp,0.180146359049689,0.06413112601346102,0.3107794019756143,1000-10000
39,5,2,Samp,0.22963073747190543,0.08347457221800932,0.36905940959403877,10000-100000
39,5,3,Samp,0.22953637183374012,0.06100645598396071,0.3371845221515331,100000-1000000
39,10,0,Samp,0.04337740415950192,0.026211764221269675,0.16761074969370685,0-1000
39,10,1,Samp,0.058707380417720244,0.024835340473969687,0.16817222419139438,1000-10000
39,10,2,Samp,0.0924991209306973,0.023793549678714217,0.17986004851457696,10000-100000
39,10,3,Samp,0.09608700743131457,0.019256320540130555,0.1687869471767176,100000-1000000
39,25,0,Samp,0.013588063726302875,0.0072576512429242705,0.08626868909838806,0-1000
39,25,1,Samp,0.015457913701391459,0.008174159557342898,0.09172298868518494,1000-10000
39,25,2,Samp,0.02082569304616287,0.006041841050584605,0.08047080552248499,10000-100000
39,25,3,Samp,0.02932721748298101,0.005201037775201106,0.07785321740618799,100000-1000000
40,5,0,Samp,0.15113063336880722,0.07171512796233784,0.30749893707912984,0-1000
40,5,1,Samp,0.1478537568481171,0.07593820236025807,0.3127282139084355,1000-10000
40,5,2,Samp,0.21824353105715952,0.0820672146002811,0.36013532657680014,10000-100000
40,5,3,Samp,0.22848213422501257,0.07043625224993506,0.3502004253423341,100000-1000000
40,10,0,Samp,0.042074197731379916,0.028283906840827547,0.17336131331864904,0-1000
40,10,1,Samp,0.07248767814485997,0.02782469889534832,0.18187677800692736,1000-10000
40,10,2,Samp,0.08511433008305007,0.023055091750867097,0.1740676332244266,10000-100000
40,10,3,Samp,0.0941026789725469,0.02205340639372793,0.17580876139583643,100000-1000000
40,25,0,Samp,0.01543331076561915,0.008019138376959566,0.09086982699525593,0-1000
40,25,1,Samp,0.008077928067617104,0.00835408707979237,0.09175696159778814,1000-10000
40,25,2,Samp,0.024646120231347206,0.0044292227036473435,0.0709693873871359,10000-100000
40,25,3,Samp,0.02678772801222618,0.003624713717879856,0.06589610071875925,100000-1000000
41,5,0,Samp,0.15848176531501712,0.08723901965768553,0.3351947040080581,0-1000
41,5,1,Samp,0.20400388667836503,0.07877088737389458,0.346970421151103,1000-10000
41,5,2,Samp,0.20788823695120562,0.06705565015031967,0.3320740417632795,10000-100000
41,5,3,Samp,0.22944656555611448,0.07188549956326495,0.35288982134479496,100000-1000000
41,10,0,Samp,0.06807811169015886,0.027572081243567546,0.17946228164955802,0-1000
41,10,1,Samp,0.07508166096258079,0.02944925997961037,0.1873139498075632,1000-10000
41,10,2,Samp,0.10227330854299649,0.03254721265329891,0.2073813933158659,10000-100000
41,10,3,Samp,0.10637095653333298,0.025909031794499944,0.1929347355670206,100000-1000000
41,25,0,Samp,0.014948348131621986,0.006564630216573901,0.08238982539390448,0-1000
41,25,1,Samp,0.02304614628290758,0.009075242662168002,0.09801207844271632,1000-10000
41,25,2,Samp,0.02638150646363859,0.006863069169857266,0.08694281484486381,10000-100000
41,25,3,Samp,0.030593610680976102,0.004142004690608219,0.07125990250559815,100000-1000000
42,5,0,Samp,0.19222550393152665,0.07991912193575372,0.3418622036690852,0-1000
42,5,1,Samp,0.2366383019354673,0.08718951338105208,0.3784008447717228,1000-10000
42,5,2,Samp,0.2661043756724692,0.08190737512510202,0.39079267377618104,10000-100000
42,5,3,Samp,0.21663847663203933,0.05974659116440703,0.32661723886203203,100000-1000000
42,10,0,Samp,0.07061415793447953,0.028700465553020527,0.1835397092016225,0-1000
42,10,1,Samp,0.09724633560741254,0.03296842556531333,0.20597396766189374,1000-10000
42,10,2,Samp,0.10003456925552384,0.031082189103454682,0.2027044749126,10000-100000
42,10,3,Samp,0.1066250851286798,0.02459201913785354,0.18963366767679138,100000-1000000
42,25,0,Samp,0.010329077629520457,0.007991280705155524,0.08998872457053819,0-1000
42,25,1,Samp,0.012535089507184143,0.007484636255177004,0.08741718780726203,1000-10000
42,25,2,Samp,0.0257675550296442,0.0071405078686041,0.08834293837545729,10000-100000
42,25,3,Samp,0.03330320411928089,0.003922304493230871,0.0709324178203546,100000-1000000
43,5,0,Samp,0.1482059637818059,0.06979945958889232,0.3029265047654072,0-1000
43,5,1,Samp,0.1724231808624257,0.07525998711498262,0.32402120364830966,1000-10000
43,5,2,Samp,0.20399894048774567,0.06970380439600499,0.333645578595203,10000-100000
43,5,3,Samp,0.2567948060141334,0.07601554761568916,0.3767746276111564,100000-1000000
43,10,0,Samp,0.06007730720893816,0.030159523632789148,0.18376290832011308,0-1000
43,10,1,Samp,0.06606284297227813,0.03205204303709596,0.1908306638322988,1000-10000
43,10,2,Samp,0.0723777368093533,0.024225942343584727,0.17165220397428269,10000-100000
43,10,3,Samp,0.10456012884141234,0.022302486394476115,0.1823055318354571,100000-1000000
43,25,0,Samp,0.00615565229963599,0.008011673172736178,0.08971936930212,0-1000
43,25,1,Samp,0.02184447448236477,0.007007847059687403,0.0865160570362409,1000-10000
43,25,2,Samp,0.03213308992039926,0.0065082444535256,0.08683766418644656,10000-100000
43,25,3,Samp,0.03684543315049569,0.004660906882237721,0.07757894576678241,100000-1000000
44,5,0,Samp,0.12313287030788418,0.05077275779784466,0.25677706585305254,0-1000
44,5,1,Samp,0.19133792005533987,0.07363335523491941,0.3320294488234787,1000-10000
44,5,2,Samp,0.2109664617190053,0.06535618515110181,0.3314559293802697,10000-100000
44,5,3,Samp,0.2242677928527653,0.07316236336712197,0.3513664842841059,100000-1000000
44,10,0,Samp,0.09075326667727937,0.03200111140724581,0.20059229003090623,0-1000
44,10,1,Samp,0.081649433976689,0.026666914507831666,0.18257476434750056,1000-10000
44,10,2,Samp,0.12692036947241525,0.039006403147874194,0.23476623124906312,10000-100000
