pop,rep,n,bin,method,bias,variance,rmse,binlabel
AFR,24,25,2,4r2,0.14177324337273603,0.06434025818553107,0.2905854619934661,10000-100000
AFR,24,25,3,4r2,0.16115204312734208,0.11156166824914132,0.37085259774371004,100000-1000000
AFR,25,5,0,4r2,0.9394520154524477,1.5159718701853024,1.5487226864493748,0-1000
AFR,25,5,1,4r2,1.0107993034179117,1.2996983434371874,1.5236185793128552,1000-10000
AFR,25,5,2,4r2,0.9176831400516376,0.9534261146946948,1.339988231377324,10000-100000
AFR,25,5,3,4r2,1.0437734790401385,1.195185523208331,1.5115054081133437,100000-1000000
AFR,25,10,0,4r2,0.4581636449108224,0.7974387664610069,1.003669612959851,0-1000
AFR,25,10,1,4r2,0.4294899710890412,0.4192295697528647,0.7769756785247078,1000-10000
AFR,25,10,2,4r2,0.4744135826285749,0.4504437628899412,0.8218953767192153,10000-100000
AFR,25,10,3,4r2,0.4989420120346204,0.47695825140667275,0.8519984640712847,100000-1000000
AFR,25,25,0,4r2,0.12767119342117728,0.20169912933519896,0.4669036977416077,0-1000
AFR,25,25,1,4r2,0.1603974988201456,0.15423255274339778,0.4242168200002876,1000-10000
AFR,25,25,2,4r2,0.1586369895619807,0.0751037500496956,0.3166535085973051,10000-100000
AFR,25,25,3,4r2,0.15713347791554697,0.05530077536631735,0.28282804890631524,100000-1000000
AFR,26,5,0,4r2,0.9562452695875785,1.3992120505905399,1.5210578773337853,0-1000
AFR,26,5,1,4r2,0.8966098487635059,1.1376076415728198,1.3933832432150663,1000-10000
AFR,26,5,2,4r2,0.9250389074228947,0.9950724674948488,1.360429876083656,10000-100000
AFR,26,5,3,4r2,0.9618076165198782,1.0143109528223864,1.392617982081962,100000-1000000
AFR,26,10,0,4r2,0.41973455440607127,0.7337348545320453,0.9538930499246279,0-1000
AFR,26,10,1,4r2,0.37872355753589804,0.41628214673937614,0.7481401471462568,1000-10000
AFR,26,10,2,4r2,0.3937975887524949,0.2869775497171451,0.6648714842918323,10000-100000
AFR,26,10,3,4r2,0.43475785462073735,0.33985181017874794,0.7272318765931359,100000-1000000
AFR,26,25,0,4r2,0.14990590421304495,0.20363950855099575,0.4755116072914796,0-1000
AFR,26,25,1,4r2,0.1592478847721808,0.1234634745374611,0.38577631257229217,1000-10000
AFR,26,25,2,4r2,0.14637228791317228,0.057573148248641674,0.28106581954691373,10000-100000
AFR,26,25,3,4r2,0.19108058748350032,0.10295794194291917,0.3734564671497319,100000-1000000
AFR,27,5,0,4r2,1.0025550172089668,1.5772359960130706,1.606969993044034,0-1000
AFR,27,5,1,4r2,1.0118127642720358,1.3365111761206925,1.5363190573785481,1000-10000
AFR,27,5,2,4r2,0.9919891176434956,1.1626952901122436,1.4651749723617875,10000-100000
AFR,27,5,3,4r2,0.9394485264111003,1.1089473437003896,1.4112090126825216,100000-1000000
AFR,27,10,0,4r2,0.39386377857261773,0.7123976701324298,0.9314109437857867,0-1000
AFR,27,10,1,4r2,0.4039076412494079,0.42011512726976846,0.7637123214466485,1000-10000
AFR,27,10,2,4r2,0.38163242486475285,0.34900881812273243,0.7033150971157122,10000-100000
AFR,27,10,3,4r2,0.428784225806465,0.335565651426452,0.7207090701017309,100000-1000000
AFR,27,25,0,4r2,0.14594965533053966,0.23698971224805743,0.5082233899961323,0-1000
AFR,27,25,1,4r2,0.14484630703112475,0.14825001148265027,0.41137630479064435,1000-10000
AFR,27,25,2,4r2,0.1853450666836904,0.08369460684526242,0.3435802680440832,10000-100000
AFR,27,25,3,4r2,0.15418348575258253,0.06357747232110929,0.29555036728098666,100000-1000000
AFR,28,5,0,4r2,1.0604097901120695,1.6008936779992464,1.6508672269340046,0-1000
AFR,28,5,1,4r2,0.9909089109865061,1.223668567287256,1.4851158329099179,1000-10000
AFR,28,5,2,4r2,0.975335728428217,1.1253529741701451,1.4410526559840713,10000-100000
AFR,28,5,3,4r2,0.9282314393755391,0.9448164678443571,1.344034996899092,100000-1000000
AFR,28,10,0,4r2,0.4487522760187838,0.8809209078961808,1.0403362500308349,0-1000
AFR,28,10,1,4r2,0.40170005988210994,0.4460920583076253,0.7793939930592974,1000-10000
AFR,28,10,2,4r2,0.4232785491290483,0.4215853772774239,0.7750807102684314,10000-100000
AFR,28,10,3,4r2,0.44274449097978824,0.3430635389333051,0.7342249132427044,100000-1000000
AFR,28,25,0,4r2,0.12729421920114717,0.24365669620110386,0.5097651561681453,0-1000
AFR,28,25,1,4r2,0.16128394640255123,0.13695118105364062,0.40368761737365894,1000-10000
AFR,28,25,2,4r2,0.16131070002225212,0.0701401237322187,0.31009879985883165,10000-100000
AFR,28,25,3,4r2,0.1714575000298443,0.06170079034088612,0.30182522203647955,100000-1000000
AFR,29,5,0,4r2,0.9758629415401763,1.6795476667830531,1.6222996478624097,0-1000
AFR,29,5,1,4r2,0.9281493648185514,1.233498897902555,1.4473977135934806,1000-10000
AFR,29,5,2,4r2,1.0650549531437254,1.306273843822451,1.5622470665801982,10000-100000
AFR,29,5,3,4r2,1.0987220341090855,1.3651121808266842,1.6038398576739172,100000-1000000
AFR,29,10,0,4r2,0.42662626457147057,0.7293232529023754,0.9546377441336488,0-1000
AFR,29,10,1,4r2,0.4143488240234251,0.5377979112749437,0.8423080548377411,1000-10000
AFR,29,10,2,4r2,0.47268347644937836,0.4048233214720771,0.7926241167037167,10000-100000
AFR,29,10,3,4r2,0.4209320668400537,0.32074202530258866,0.7056385974398142,100000-1000000
AFR,29,25,0,4r2,0.14570572860897518,0.2168074926854279,0.4878910247533769,0-1000
AFR,29,25,1,4r2,0.1173250714506548,0.12033983670224765,0.3662035077564781,1000-10000
AFR,29,25,2,4r2,0.14470412450075132,0.06945811790960377,0.30066160639019524,10000-100000
AFR,29,25,3,4r2,0.15909087339691733,0.05154426005602387,0.27722583944181295,100000-1000000
AFR,30,5,0,4r2,1.0504681586571045,1.592935941581821,1.6420777368730959,0-1000
AFR,30,5,1,4r2,1.0407726037428082,1.4736644960792438,1.5990222352365298,1000-10000
AFR,30,5,2,4r2,0.9476867222740281,1.020878443677677,1.3852756286213108,10000-100000
AFR,30,5,3,4r2,1.0321754596490542,1.2000522958087962,1.5051373609443535,100000-1000000
AFR,30,10,0,4r2,0.42640828918041945,0.7534063249651449,0.967073086197169,0-1000
AFR,30,10,1,4r2,0.4958297028041004,0.5852791798581748,0.9116612715482528,1000-10000
AFR,30,10,2,4r2,0.3862960794025608,0.29841423760526603,0.6690582176216473,10000-100000
AFR,30,10,3,4r2,0.4370563680552285,0.39982926445637135,0.7686660739970242,100000-1000000
AFR,30,25,0,4r2,0.15327044217251376,0.23970944649545764,0.5130314560913546,0-1000
AFR,30,25,1,4r2,0.17505083610771444,0.15588357392637087,0.43188698654669,1000-10000
AFR,30,25,2,4r2,0.14492101654058845,0.06068627468262699,0.28581178372800603,10000-100000
AFR,30,25,3,4r2,0.18087194151439812,0.08034558390653465,0.3362443205969768,100000-1000000
AFR,31,5,0,4r2,1.0776144494335302,1.5299026381022798,1.640474181366537,0-1000
AFR,31,5,1,4r2,0.9963663383468212,1.3523115157564536,1.5313580234377282,1000-10000
AFR,31,5,2,4r2,0.9881468169543234,1.1740063242885845,1.4664380164690036,10000-100000
AFR,31,5,3,4r2,0.969657879554502,1.0196074043968317,1.3999442159525375,100000-1000000
AFR,31,10,0,4r2,0.4486289635892147,0.7491313079277191,0.9748842264078602,0-1000
AFR,31,10,1,4r2,0.42488292335503486,0.4777212770700329,0.8113240879135497,1000-10000
AFR,31,10,2,4r2,0.46497260747399954,0.42671130438253224,0.8018172049062693,10000-100000
AFR,31,10,3,4r2,0.48427027072648043,0.45586666660849606,0.8308937126480106,100000-1000000
AFR,31,25,0,4r2,0.1954227433577284,0.30211231606019595,0.5833544074416996,0-1000
AFR,31,25,1,4r2,0.13538459054721538,0.1251419388553762,0.37877556179486205,1000-10000
AFR,31,25,2,4r2,0.18279890127760087,0.09963875808378639,0.3647659474129739,10000-100000
AFR,31,25,3,4r2,0.16381338631380943,0.06234306052209385,0.2986266666888462,100000-1000000
AFR,32,5,0,4r2,0.9095430322023952,1.3091353910093515,1.4616442516690848,0-1000
AFR,32,5,1,4r2,0.9841073641414758,1.2531755121520007,1.4905176336794825,1000-10000
AFR,32,5,2,4r2,0.9354814386395899,0.9291051255514208,1.3432165304189112,10000-100000
AFR,32,5,3,4r2,1.0069326413803565,1.1192467713412095,1.4605341884455945,100000-1000000
AFR,32,10,0,4r2,0.46516902440633806,0.7858628621893692,1.0011219123845574,0-1000
AFR,32,10,1,4r2,0.44006120124911463,0.4774705482856727,0.8192218314537806,1000-10000
AFR,32,10,2,4r2,0.43061571633305534,0.4424861372510799,0.7924115297016509,10000-100000
AFR,32,10,3,4r2,0.42052570032595243,0.3727649942676105,0.7413547456530127,100000-1000000
AFR,32,25,0,4r2,0.22137205703128898,0.28107065989923213,0.574522625780305,0-1000
AFR,32,25,1,4r2,0.18620031034778922,0.24874084948395808,0.5323639779864628,1000-10000
AFR,32,25,2,4r2,0.18517015021472027,0.14349757595438575,0.42164625041013687,10000-100000
AFR,32,25,3,4r2,0.16860462378346563,0.06676084628630427,0.3085261179340709,100000-1000000
AFR,33,5,0,4r2,1.0776564498417986,1.5399299924428507,1.6435551150869507,0-1000
AFR,33,5,1,4r2,1.034050496930891,1.4297936679130445,1.5808396813453498,1000-10000
AFR,33,5,2,4r2,0.9802516873008884,1.1351752194947777,1.4477805738270617,10000-100000
AFR,33,5,3,4r2,0.9722824545225481,1.1408455124269061,1.4443609949729663,100000-1000000
AFR,33,10,0,4r2,0.36520507633326404,0.7157790258971246,0.921495400789776,0-1000
AFR,33,10,1,4r2,0.4383626972566282,0.5033147189396436,0.8339523807063266,1000-10000
AFR,33,10,2,4r2,0.4920331130882049,0.36743116997397424,0.7807225847567396,10000-100000
AFR,33,10,3,4r2,0.41579670818245984,0.2667595728748679,0.6630584253368911,100000-1000000
AFR,33,25,0,4r2,0.23387689548014273,0.2855954823849915,0.5833471390385155,0-1000
AFR,33,25,1,4r2,0.13266329109500682,0.10892176052817115,0.3556983403564454,1000-10000
AFR,33,25,2,4r2,0.16812142777580977,0.08303965801941725,0.3336232493349258,10000-100000
AFR,33,25,3,4r2,0.14861099259944902,0.04705598143763906,0.26294715925263873,100000-1000000
AFR,34,5,0,4r2,0.9467267955722565,1.5882778054566637,1.576251702905084,0-1000
AFR,34,5,1,4r2,0.9436806856788109,1.2837415233568328,1.4745422204467606,1000-10000
AFR,34,5,2,4r2,1.02023853856447,1.024820914973841,1.4372569674717206,10000-100000
AFR,34,5,3,4r2,0.8762993520539504,0.93860376099859,1.3063323908595252,100000-1000000
AFR,34,10,0,4r2,0.5493154276355815,0.9836604818380813,1.1337583167838476,0-1000
AFR,34,10,1,4r2,0.479610564961545,0.6004628916193048,0.9113117938675199,1000-10000
AFR,34,10,2,4r2,0.5112713759151626,0.5025137372121233,0.8740206845620456,10000-100000
AFR,34,10,3,4r2,0.4164796330276709,0.35354795769956526,0.7259498897488922,100000-1000000
AFR,34,25,0,4r2,0.1032864390988033,0.14917168910566553,0.3997996718450083,0-1000
AFR,34,25,1,4r2,0.1310570507280428,0.09954986055236979,0.3416515931441014,1000-10000
AFR,34,25,2,4r2,0.14894416479327008,0.055368204766668844,0.2784826188339833,10000-100000
AFR,34,25,3,4r2,0.1685619533915074,0.05769705299213456,0.29344536991286,100000-1000000
AFR,35,5,0,4r2,0.9127693014212583,1.2519538251868567,1.4439880964896867,0-1000
AFR,35,5,1,4r2,1.0249270710050629,1.250781967696542,1.5169896072734181,1000-10000
AFR,35,5,2,4r2,1.0059135170408944,1.0061494034994012,1.4205672836106649,10000-100000
AFR,35,5,3,4r2,1.0213327978152509,1.2074248580727447,1.5001818363004775,100000-1000000
AFR,35,10,0,4r2,0.4334099209538407,0.7189727584174657,0.9522693516010479,0-1000
AFR,35,10,1,4r2,0.3791308988158014,0.33993074307564924,0.6954645796246756,1000-10000
AFR,35,10,2,4r2,0.44353822673454846,0.41138450277903715,0.779814504452094,10000-100000
AFR,35,10,3,4r2,0.417989667752634,0.3274324559686352,0.7086238905911885,100000-1000000
AFR,35,25,0,4r2,0.1205898122071518,0.23025498125106153,0.4947695262030774,0-1000
AFR,35,25,1,4r2,0.1920743420997951,0.1959195958249859,0.48250611262247756,1000-10000
AFR,35,25,2,4r2,0.14918654697883818,0.055219105490028515,0.27834462683784217,10000-100000
AFR,35,25,3,4r2,0.18600898593537912,0.09938244729325632,0.3660352307387424,100000-1000000
AFR,36,5,0,4r2,1.0019134128380014,1.631419428189659,1.6233452852102508,0-1000
AFR,36,5,1,4r2,1.0280787910458795,1.443037060262321,1.58113347344893,1000-10000
AFR,36,5,2,4r2,0.99561480821816,1.0787028587273928,1.4387326732477705,10000-100000
AFR,36,5,3,4r2,1.0007028192603948,1.0985282144816981,1.4491150219901112,100000-1000000
AFR,36,10,0,4r2,0.41125208605025376,0.662036563593783,0.9116824238047305,0-1000
AFR,36,10,1,4r2,0.43319012602598306,0.5182953539222797,0.8402077357467537,1000-10000
AFR,36,10,2,4r2,0.4650713226236061,0.4887744352517356,0.8396819459644264,10000-100000
AFR,36,10,3,4r2,0.3959286177195091,0.25593318397623244,0.6424115925989455,100000-1000000
AFR,36,25,0,4r2,0.16406788089561586,0.2563971324481549,0.5322738035914719,0-1000
AFR,36,25,1,4r2,0.15168000310283966,0.13930132646648616,0.40287485626154884,1000-10000
AFR,36,25,2,4r2,0.14286323328078218,0.051862695701611214,0.26883563589124565,10000-100000
AFR,36,25,3,4r2,0.15316433620241082,0.05336475889971881,0.27717155839667956,100000-1000000
AFR,37,5,0,4r2,0.9499592059467874,1.4546023614028771,1.535260516774247,0-1000
AFR,37,5,1,4r2,0.9715979199257859,1.2378531751329733,1.4771105893388916,1000-10000
AFR,37,5,2,4r2,0.9009463315716897,0.8901397567841083,1.30454744994446,10000-100000
AFR,37,5,3,4r2,0.9257924632720227,0.9888318759305821,1.358647695681946,100000-1000000
AFR,37,10,0,4r2,0.3643279516987862,0.626321433899504,0.87123836594157,0-1000
AFR,37,10,1,4r2,0.3816236910795561,0.5030232987441265,0.8053942763251494,1000-10000
AFR,37,10,2,4r2,0.4558307727448871,0.5092899335466915,0.8468008189225448,10000-100000
AFR,37,10,3,4r2,0.40661907243389,0.33692957034942395,0.708709136681912,100000-1000000
AFR,37,25,0,4r2,0.1904833881475318,0.2563821536324772,0.5409862057323093,0-1000
AFR,37,25,1,4r2,0.11421707975924524,0.09357032491159047,0.3265208511264177,1000-10000
AFR,37,25,2,4r2,0.16369022811056322,0.07792539952535642,0.32360452763248637,10000-100000
AFR,37,25,3,4r2,0.16415948277128167,0.0731655694544037,0.3164078147551644,100000-1000000
AFR,38,5,0,4r2,0.9156700645900412,1.4478844998982043,1.5120635459809666,0-1000
AFR,38,5,1,4r2,0.9465445994031864,1.1884016245792732,1.4437272260502023,1000-10000
AFR,38,5,2,4r2,1.0493191506627593,1.1924208971555175,1.5144278051802706,10000-100000
AFR,38,5,3,4r2,0.9726745874688373,1.0940009215030804,1.4283195631968195,100000-1000000
AFR,38,10,0,4r2,0.4390662259014418,0.6739195276629075,0.9309665291460502,0-1000
AFR,38,10,1,4r2,0.4651614889354933,0.6370206496967462,0.9237942738972954,1000-10000
AFR,38,10,2,4r2,0.4498860008775084,0.45799319805124145,0.8126442098709613,10000-100000
AFR,38,10,3,4r2,0.45761554315798464,0.43075546043792073,0.8001046467667201,100000-1000000
AFR,38,25,0,4r2,0.15967663575662072,0.24536173829612323,0.5204405502097965,0-1000
AFR,38,25,1,4r2,0.15777126669483943,0.1580731962265882,0.42774404592125226,1000-10000
AFR,38,25,2,4r2,0.1656499039944387,0.10334421320727888,0.3616408493251912,10000-100000
AFR,38,25,3,4r2,0.16169703289216295,0.06165466552507917,0.29631165345157856,100000-1000000
AFR,39,5,0,4r2,1.0022361776467799,1.5448522203664765,1.5966620106179343,0-1000
AFR,39,5,1,4r2,1.0251013061736038,1.1969578287353613,1.4992633246545417,1000-10000
AFR,39,5,2,4r2,1.0539424623254028,1.2713140687942917,1.5434081711222163,10000-100000
AFR,39,5,3,4r2,0.9753318959410062,1.0299755244243796,1.4075680557842514,100000-1000000
AFR,39,10,0,4r2,0.47705227070491263,0.8692589469962922,1.0473002511128342,0-1000
AFR,39,10,1,4r2,0.41959481693885153,0.5228769825098336,0.8360243973185124,1000-10000
AFR,39,10,2,4r2,0.42417864280868267,0.32382163612692255,0.7097528845604917,10000-100000
AFR,39,10,3,4r2,0.4283113036024248,0.2853286292092668,0.6846745226769252,100000-1000000
AFR,39,25,0,4r2,0.1202809005320534,0.20639291517876482,0.46995788131657773,0-1000
AFR,39,25,1,4r2,0.15899079349026912,0.08970321309650309,0.3390889050251696,1000-10000
AFR,39,25,2,4r2,0.14036244756019284,0.055968069994771205,0.2750812365099792,10000-100000
AFR,39,25,3,4r2,0.15210575684017794,0.05502905335127895,0.2795804260230002,100000-1000000
AFR,40,5,0,4r2,0.9958813556605193,1.6226271621847332,1.616912748646929,0-1000
AFR,40,5,1,4r2,0.9319455595774895,1.050899531129173,1.3854320831947602,1000-10000
AFR,40,5,2,4r2,0.8712973488084973,0.9856585165045986,1.3209154350469658,10000-100000
AFR,40,5,3,4r2,0.9598922869144153,1.0715897727540074,1.4117304895877945,100000-1000000
AFR,40,10,0,4r2,0.42617817871039376,0.6990147838162162,0.9384256091055511,0-1000
AFR,40,10,1,4r2,0.40025192422859773,0.4538920490783606,0.7836412775798987,1000-10000
AFR,40,10,2,4r2,0.4177972247275008,0.31146517415404784,0.6971511279084683,10000-100000
AFR,40,10,3,4r2,0.4898801482435171,0.4716371218936058,0.843575533984181,100000-1000000
AFR,40,25,0,4r2,0.13413433713143508,0.30173999137055785,0.5654485049659671,0-1000
AFR,40,25,1,4r2,0.12673152925707865,0.09240922172487764,0.3293479956409564,1000-10000
AFR,40,25,2,4r2,0.13563616500779505,0.04392671090874595,0.2496475118377264,10000-100000
AFR,40,25,3,4r2,0.15004473373252467,0.04876685572889663,0.26698366588568834,100000-1000000
AFR,41,5,0,4r2,1.0095603446054706,1.5134472314030145,1.5914331028362239,0-1000
AFR,41,5,1,4r2,0.9636346234388526,1.276845663172071,1.4850714968183216,1000-10000
AFR,41,5,2,4r2,1.0694973263550704,1.1100250859790362,1.5012826572833247,10000-100000
AFR,41,5,3,4r2,1.056823678962359,1.200286055596548,1.5222228299470757,100000-1000000
AFR,41,10,0,4r2,0.46291625248396107,0.7289040148896043,0.9711825120457013,0-1000
AFR,41,10,1,4r2,0.4325810584645387,0.5328077407884886,0.848489312207755,1000-10000
AFR,41,10,2,4r2,0.39719988491699665,0.37885649682744005,0.7325464117757423,10000-100000
AFR,41,10,3,4r2,0.406833388644765,0.2888982711964605,0.6741006433112513,100000-1000000
AFR,41,25,0,4r2,0.15631190259386343,0.3110237575900235,0.5791866439089708,0-1000
AFR,41,25,1,4r2,0.1366620812119569,0.14261954234694252,0.4016168158682179,1000-10000
AFR,41,25,2,4r2,0.15549791420628756,0.11196335572621247,0.36897555074654803,10000-100000
AFR,41,25,3,4r2,0.16033444229764526,0.09181773525498282,0.34281900274325483,100000-1000000
AFR,42,5,0,4r2,0.9933028460804334,1.4940760037786192,1.5750322370701204,0-1000
AFR,42,5,1,4r2,1.0079976571384288,1.3408054682794073,1.5352083718752867,1000-10000
AFR,42,5,2,4r2,0.9494087359809081,1.080440800878012,1.407770488692982,10000-100000
AFR,42,5,3,4r2,0.8820163227124713,0.8789670985443684,1.2872140039929643,100000-1000000
AFR,42,10,0,4r2,0.45277443425650743,0.7432572896789702,0.9737874398426335,0-1000
AFR,42,10,1,4r2,0.4647139885145494,0.5947059038955999,0.9003693658808593,1000-10000
AFR,42,10,2,4r2,0.4291491551390699,0.4400823668990545,0.7900957943538441,10000-100000
AFR,42,10,3,4r2,0.4406873368665801,0.4023685405227858,0.7723819452818305,100000-1000000
AFR,42,25,0,4r2,0.17778259141012545,0.30384373045140683,0.5791807837453747,0-1000
AFR,42,25,1,4r2,0.15311917870058595,0.12997491186620624,0.39168915577553104,1000-10000
AFR,42,25,2,4r2,0.12555903372246177,0.04552217981563812,0.2475626198862753,10000-100000
AFR,42,25,3,4r2,0.15306118940321484,0.041903545640580894,0.25559983048137513,100000-1000000
AFR,43,5,0,4r2,1.096875595889174,1.642228808629885,1.6868209393670437,0-1000
AFR,43,5,1,4r2,1.009908089846744,1.4656504119552485,1.5765673984619712,1000-10000
AFR,43,5,2,4r2,0.9448404755360735,0.9726946639617179,1.3658031293612383,10000-100000
AFR,43,5,3,4r2,1.0251203170738072,1.2170939610267768,1.5059766351123378,100000-1000000
AFR,43,10,0,4r2,0.4528616585559401,0.7574567192308963,0.9810914335682139,0-1000
AFR,43,10,1,4r2,0.47697445528833976,0.6274166555481435,0.9246195361043114,1000-10000
AFR,43,10,2,4r2,0.43921430826288627,0.38991188876110305,0.7634272050064425,10000-100000
AFR,43,10,3,4r2,0.4864309434906879,0.4440514090427762,0.8250251340583613,100000-1000000
AFR,43,25,0,4r2,0.17340142878024076,0.26463981412490695,0.5428700301434367,0-1000
AFR,43,25,1,4r2,0.1428970446380519,0.1296318938843494,0.38736476253092356,1000-10000
AFR,43,25,2,4r2,0.19922535864564936,0.13956604381718235,0.42338727820362054,10000-100000
AFR,43,25,3,4r2,0.15668973935162447,0.05453694039213383,0.28122698094282106,100000-1000000
AFR,44,5,0,4r2,0.9576446207479903,1.4044127920011242,1.523645631913368,0-1000
AFR,44,5,1,4r2,0.9930030760155307,1.2923097710595133,1.5094253476193578,1000-10000
AFR,44,5,2,4r2,0.9820480384115242,1.0257714571706589,1.4107408716410612,10000-100000
AFR,44,5,3,4r2,0.9620996826416223,1.1317304831837027,1.4343522170383443,100000-1000000
