rep,n,thr,method,f1
10,5,0.5,Samp,0.6418338108882521
10,5,0.5,BS,0.6761453396524486
10,5,0.5,Rag,0.5571884984025559
10,5,0.5,Cal,0.7497129735935706
10,5,0.5,mCal,0.7451442024720424
10,5,0.8,Samp,0.6973400431344356
10,5,0.8,BS,0.7415384615384616
10,5,0.8,Rag,0.5881294964028777
10,5,0.8,Cal,0.783387622149837
10,5,0.8,mCal,0.7917695473251029
10,10,0.2,Samp,0.73713298791019
10,10,0.2,BS,0.7660886319845858
10,10,0.2,Rag,0.7455375674553757
10,10,0.2,Cal,0.784879189399844
10,10,0.2,mCal,0.7839805825242718
10,10,0.5,Samp,0.8
10,10,0.5,BS,0.8206083178150217
10,10,0.5,Rag,0.7587628865979382
10,10,0.5,Cal,0.8409846972721224
10,10,0.5,mCal,0.8481182795698924
10,10,0.8,Samp,0.8576675849403123
10,10,0.8,BS,0.8571428571428571
10,10,0.8,Rag,0.6428571428571428
10,10,0.8,Cal,0.8790322580645161
10,10,0.8,mCal,0.8790322580645161
10,25,0.2,Samp,0.8551440329218106
10,25,0.2,BS,0.8698275862068966
10,25,0.2,Rag,0.8481906443071492
10,25,0.2,Cal,0.8736335811106252
10,25,0.2,mCal,0.8687138406764575
10,25,0.5,Samp,0.8863473909935669
10,25,0.5,BS,0.8888888888888888
10,25,0.5,Rag,0.8267066766691672
10,25,0.5,Cal,0.9064856711915535
10,25,0.5,mCal,0.9077155824508321
10,25,0.8,Samp,0.9169435215946843
10,25,0.8,BS,0.914349276974416
10,25,0.8,Rag,0.6990049751243782
10,25,0.8,Cal,0.9136939010356732
10,25,0.8,mCal,0.9122401847575057
11,5,0.2,Samp,0.6357954545454545
11,5,0.2,BS,0.6831955922865013
11,5,0.2,Rag,0.6448852586542201
11,5,0.2,Cal,0.6959628438728117
11,5,0.2,mCal,0.6977491961414791
11,5,0.5,Samp,0.6550556361877118
11,5,0.5,BS,0.697082228116711
11,5,0.5,Rag,0.5770953294945619
11,5,0.5,Cal,0.7571265678449258
11,5,0.5,mCal,0.762801648028252
11,5,0.8,Samp,0.7195845697329377
11,5,0.8,BS,0.7583465818759936
11,5,0.8,Rag,0.5644283121597096
11,5,0.8,Cal,0.791044776119403
11,5,0.8,mCal,0.7956630525437866
11,10,0.2,Samp,0.7349027635619243
11,10,0.2,BS,0.768995799923635
11,10,0.2,Rag,0.7577741407528641
11,10,0.2,Cal,0.7838999609222351
11,10,0.2,mCal,0.7849939491730537
11,10,0.5,Samp,0.7883917775090687
11,10,0.5,BS,0.8088328075709779
11,10,0.5,Rag,0.7286713286713288
11,10,0.5,Cal,0.8288659793814432
11,10,0.5,mCal,0.8328729281767957
11,10,0.8,Samp,0.82421875
11,10,0.8,BS,0.8395560040363269
11,10,0.8,Rag,0.5945945945945945
11,10,0.8,Cal,0.8598930481283423
11,10,0.8,mCal,0.8598930481283423
11,25,0.2,Samp,0.8404605263157895
11,25,0.2,BS,0.8557899268187689
11,25,0.2,Rag,0.8389942655491839
11,25,0.2,Cal,0.8546255506607929
11,25,0.2,mCal,0.8543342269883825
11,25,0.5,Samp,0.8985936343449297
11,25,0.5,BS,0.9013452914798206
11,25,0.5,Rag,0.8317901234567902
11,25,0.5,Cal,0.9089506172839507
11,25,0.5,mCal,0.9071207430340558
11,25,0.8,Samp,0.907621247113164
11,25,0.8,BS,0.9084588644264195
11,25,0.8,Rag,0.7119078104993597
11,25,0.8,Cal,0.9036144578313253
11,25,0.8,mCal,0.9036144578313253
12,5,0.2,Samp,0.6239050579259678
12,5,0.2,BS,0.6687631027253668
12,5,0.2,Rag,0.6536934074662429
12,5,0.2,Cal,0.6860043509789703
12,5,0.2,mCal,0.702834008097166
12,5,0.5,Samp,0.6599808978032473
12,5,0.5,BS,0.7048319327731092
12,5,0.5,Rag,0.5839138695376821
12,5,0.5,Cal,0.7539149888143177
12,5,0.5,mCal,0.761631246410109
12,5,0.8,Samp,0.7103746397694525
12,5,0.8,BS,0.7429871114480667
12,5,0.8,Rag,0.584426946631671
12,5,0.8,Cal,0.769835035349568
12,5,0.8,mCal,0.7759303246239112
12,10,0.2,Samp,0.7102996899758871
12,10,0.2,BS,0.7414133438610343
12,10,0.2,Rag,0.729957805907173
12,10,0.2,Cal,0.7710261569416499
12,10,0.2,mCal,0.7650780261493041
12,10,0.5,Samp,0.7844882390336936
12,10,0.5,BS,0.8128342245989304
12,10,0.5,Rag,0.7438752783964365
12,10,0.5,Cal,0.8444119795471148
